category,symbol,month,max_upside_pct,max_upside_time,max_downside_pct,max_downside_time,candle_count
spot,ARBUSDT,2024-10,3.6398,2024-10-14T03:00:00.000Z,-9.2105,2024-10-25T23:00:00.000Z,744
spot,ARBUSDT,2024-11,10.6412,2024-11-21T13:00:00.000Z,-7.657,2024-11-12T10:00:00.000Z,720
spot,ARBUSDT,2024-12,7.1535,2024-12-20T12:00:00.000Z,-16.6498,2024-12-09T21:00:00.000Z,744
spot,ARBUSDT,2025-01,5.565,2025-01-20T06:00:00.000Z,-7.2179,2025-01-20T17:00:00.000Z,744
spot,ARBUSDT,2025-02,6.9046,2025-02-03T03:00:00.000Z,-19.8043,2025-02-03T01:00:00.000Z,672
spot,ARBUSDT,2025-03,9.4662,2025-03-02T16:00:00.000Z,-8.0524,2025-03-11T00:00:00.000Z,744
spot,ARBUSDT,2025-04,7.2714,2025-04-09T17:00:00.000Z,-8.8479,2025-04-07T06:00:00.000Z,720
spot,ARBUSDT,2025-05,8.4133,2025-05-10T22:00:00.000Z,-7.1861,2025-05-30T00:00:00.000Z,744
spot,ARBUSDT,2025-06,6.3128,2025-06-29T21:00:00.000Z,-6.776,2025-06-13T00:00:00.000Z,720
spot,ARBUSDT,2025-07,4.2217,2025-07-22T10:00:00.000Z,-4.4612,2025-07-18T15:00:00.000Z,744
spot,ARBUSDT,2025-08,10.6318,2025-08-22T14:00:00.000Z,-8.0738,2025-08-14T12:00:00.000Z,744
spot,ARBUSDT,2025-09,4.1728,2025-09-02T13:00:00.000Z,-7.5949,2025-09-22T06:00:00.000Z,720
spot,ARBUSDT,2025-10,10.4998,2025-10-10T23:00:00.000Z,-71.35,2025-10-10T21:00:00.000Z,744
spot,ARBUSDT,2025-11,5.3157,2025-11-07T16:00:00.000Z,-13.1394,2025-11-21T07:00:00.000Z,720
spot,ARBUSDT,2025-12,6.8914,2025-12-02T15:00:00.000Z,-6.7941,2025-12-18T17:00:00.000Z,744
spot,ARBUSDT,2026-01,4.5791,2026-01-13T22:00:00.000Z,-10.1407,2026-01-19T00:00:00.000Z,744
spot,ARBUSDT,2026-02,5.3012,2026-02-03T19:00:00.000Z,-12.2563,2026-02-06T00:00:00.000Z,672
spot,ARBUSDT,2026-03,5.4113,2026-03-23T11:00:00.000Z,-4.3478,2026-03-29T22:00:00.000Z,744
spot,ARBUSDT,2026-04,3.9668,2026-04-16T19:00:00.000Z,-4.3657,2026-04-29T18:00:00.000Z,720
spot,ARBUSDT,2026-05,4.3507,2026-05-08T17:00:00.000Z,-4.724,2026-05-17T23:00:00.000Z,744
spot,ARBUSDT,2026-06,5.7764,2026-06-07T22:00:00.000Z,-7.4235,2026-06-25T13:00:00.000Z,720
spot,ARBUSDT,2026-07,4.6292,2026-07-09T17:00:00.000Z,-3.449,2026-07-11T23:00:00.000Z,744
spot,ARBUSDT,2026-08,7.9398,2026-08-31T17:00:00.000Z,-15.3201,2026-08-22T05:00:00.000Z,744
spot,XLMUSDT,2024-09,3.31,2024-09-12T12:00:00.000Z,-2.4975,2024-09-04T01:00:00.000Z,720
spot,XLMUSDT,2024-10,1.994,2024-10-23T19:00:00.000Z,-4.1753,2024-10-01T17:00:00.000Z,744
spot,XLMUSDT,2024-11,20.7327,2024-11-23T00:00:00.000Z,-12.5405,2024-11-16T15:00:00.000Z,720
spot,XLMUSDT,2024-12,10.5278,2024-12-20T12:00:00.000Z,-17.9209,2024-12-09T21:00:00.000Z,744
spot,XLMUSDT,2025-01,8.5505,2025-01-15T01:00:00.000Z,-7.1384,2025-01-20T17:00:00.000Z,744
spot,XLMUSDT,2025-02,8.2264,2025-02-03T03:00:00.000Z,-17.2536,2025-02-03T01:00:00.000Z,672
spot,XLMUSDT,2025-03,11.8629,2025-03-02T16:00:00.000Z,-6.2009,2025-03-11T00:00:00.000Z,744
spot,XLMUSDT,2025-04,9.3065,2025-04-09T17:00:00.000Z,-5.5903,2025-04-07T03:00:00.000Z,720
spot,XLMUSDT,2025-05,5.1127,2025-05-12T12:00:00.000Z,-4.0755,2025-05-20T14:00:00.000Z,744
spot,XLMUSDT,2025-06,3.1473,2025-06-23T22:00:00.000Z,-3.9671,2025-06-13T00:00:00.000Z,720
spot,XLMUSDT,2025-07,13.6764,2025-07-11T15:00:00.000Z,-5.4457,2025-07-23T13:00:00.000Z,744
spot,XLMUSDT,2025-08,6.6324,2025-08-22T14:00:00.000Z,-7.5322,2025-08-14T12:00:00.000Z,744
spot,XLMUSDT,2025-09,2.6175,2025-09-02T13:00:00.000Z,-5.1381,2025-09-22T06:00:00.000Z,720
spot,XLMUSDT,2025-10,7.0645,2025-10-10T22:00:00.000Z,-52.4677,2025-10-10T21:00:00.000Z,744
spot,XLMUSDT,2025-11,4.0028,2025-11-13T03:00:00.000Z,-7.4301,2025-11-03T15:00:00.000Z,720
spot,XLMUSDT,2025-12,3.7098,2025-12-02T15:00:00.000Z,-5.0403,2025-12-01T00:00:00.000Z,744
spot,XLMUSDT,2026-01,3.7845,2026-01-05T20:00:00.000Z,-6.9203,2026-01-19T00:00:00.000Z,744
spot,XLMUSDT,2026-02,4.9941,2026-02-03T19:00:00.000Z,-7.2789,2026-02-06T00:00:00.000Z,672
spot,XLMUSDT,2026-03,4.984,2026-03-23T11:00:00.000Z,-3.1509,2026-03-17T03:00:00.000Z,744
spot,XLMUSDT,2026-04,2.9963,2026-04-16T15:00:00.000Z,-2.6916,2026-04-02T01:00:00.000Z,720
spot,XLMUSDT,2026-05,13.1193,2026-05-29T19:00:00.000Z,-10.3507,2026-05-30T04:00:00.000Z,744
spot,XLMUSDT,2026-06,7.8285,2026-06-15T15:00:00.000Z,-5.2718,2026-06-18T17:00:00.000Z,720
spot,XLMUSDT,2026-07,3.7481,2026-07-01T02:00:00.000Z,-3.3149,2026-07-27T14:00:00.000Z,744
spot,XLMUSDT,2026-08,4.399,2026-08-19T15:00:00.000Z,-14.4353,2026-08-22T05:00:00.000Z,744
spot,UNIUSDT,2024-09,5.5214,2024-09-02T08:00:00.000Z,-4.858,2024-09-04T15:00:00.000Z,720
spot,UNIUSDT,2024-10,10.0982,2024-10-22T06:00:00.000Z,-7.6192,2024-10-25T23:00:00.000Z,744
spot,UNIUSDT,2024-11,17.3418,2024-11-12T02:00:00.000Z,-6.6978,2024-11-12T10:00:00.000Z,720
spot,UNIUSDT,2024-12,11.4943,2024-12-02T12:00:00.000Z,-14.1761,2024-12-09T21:00:00.000Z,744
spot,UNIUSDT,2025-01,5.5457,2025-01-20T07:00:00.000Z,-7.0123,2025-01-20T17:00:00.000Z,744
spot,UNIUSDT,2025-02,9.5547,2025-02-25T18:00:00.000Z,-18.4872,2025-02-03T01:00:00.000Z,672
spot,UNIUSDT,2025-03,9.5263,2025-03-02T16:00:00.000Z,-6.7897,2025-03-11T00:00:00.000Z,744
spot,UNIUSDT,2025-04,8.2861,2025-04-09T17:00:00.000Z,-7.4573,2025-04-07T06:00:00.000Z,720
spot,UNIUSDT,2025-05,8.4733,2025-05-08T15:00:00.000Z,-6.6159,2025-05-23T11:00:00.000Z,744
spot,UNIUSDT,2025-06,10.8285,2025-06-10T11:00:00.000Z,-9.232,2025-06-17T18:00:00.000Z,720
spot,UNIUSDT,2025-07,10.6933,2025-07-21T13:00:00.000Z,-5.2538,2025-07-18T14:00:00.000Z,744
spot,UNIUSDT,2025-08,10.6449,2025-08-01T03:00:00.000Z,-6.8444,2025-08-14T12:00:00.000Z,744
spot,UNIUSDT,2025-09,3.3288,2025-09-25T18:00:00.000Z,-11.3918,2025-09-22T06:00:00.000Z,720
spot,UNIUSDT,2025-10,8.4548,2025-10-11T02:00:00.000Z,-67.3882,2025-10-10T21:00:00.000Z,744
spot,UNIUSDT,2025-11,17.0149,2025-11-10T21:00:00.000Z,-9.0293,2025-11-21T07:00:00.000Z,720
spot,UNIUSDT,2025-12,7.85,2025-12-20T07:00:00.000Z,-6.9028,2025-12-01T00:00:00.000Z,744
spot,UNIUSDT,2026-01,5.4846,2026-01-05T22:00:00.000Z,-9.6369,2026-01-19T00:00:00.000Z,744
spot,UNIUSDT,2026-02,33.7161,2026-02-11T14:00:00.000Z,-10.1989,2026-02-06T00:00:00.000Z,672
spot,UNIUSDT,2026-03,5.7438,2026-03-23T11:00:00.000Z,-4.0943,2026-03-29T22:00:00.000Z,744
spot,UNIUSDT,2026-04,3.4483,2026-04-07T22:00:00.000Z,-6.8291,2026-04-02T13:00:00.000Z,720
spot,UNIUSDT,2026-05,6.9085,2026-05-10T05:00:00.000Z,-4.8417,2026-05-27T23:00:00.000Z,744
spot,UNIUSDT,2026-06,5.0319,2026-06-07T22:00:00.000Z,-8.6612,2026-06-17T11:00:00.000Z,720
spot,UNIUSDT,2026-07,5.3122,2026-07-02T11:00:00.000Z,-5.1048,2026-07-08T08:00:00.000Z,744
spot,UNIUSDT,2026-08,6.7537,2026-08-23T13:00:00.000Z,-15.8942,2026-08-22T05:00:00.000Z,744
spot,CAPUSDT,2026-06,1440.6667,2026-06-26T12:00:00.000Z,-21.9309,2026-06-30T03:00:00.000Z,108
spot,CAPUSDT,2026-07,14.2414,2026-07-31T17:00:00.000Z,-12.4145,2026-07-14T04:00:00.000Z,744
spot,CAPUSDT,2026-08,30.6941,2026-08-06T01:00:00.000Z,-23.6834,2026-08-14T18:00:00.000Z,744
spot,USDEUSDT,2024-09,0.0601,2024-09-16T00:00:00.000Z,-0.0801,2024-09-01T05:00:00.000Z,720
spot,USDEUSDT,2024-10,0.11,2024-10-23T21:00:00.000Z,-0.0999,2024-10-24T02:00:00.000Z,744
spot,USDEUSDT,2024-11,0.2098,2024-11-22T00:00:00.000Z,-0.1697,2024-11-18T20:00:00.000Z,720
spot,USDEUSDT,2024-12,0.1401,2024-12-19T19:00:00.000Z,-4.8001,2024-12-20T06:00:00.000Z,744
spot,USDEUSDT,2025-01,0.1201,2025-01-23T03:00:00.000Z,-0.1201,2025-01-20T07:00:00.000Z,744
spot,USDEUSDT,2025-02,1.2697,2025-02-21T16:00:00.000Z,-4.5509,2025-02-21T15:00:00.000Z,672
spot,USDEUSDT,2025-03,0.09,2025-03-02T09:00:00.000Z,-0.1,2025-03-02T15:00:00.000Z,744
spot,USDEUSDT,2025-04,0.08,2025-04-01T03:00:00.000Z,-0.11,2025-04-06T23:00:00.000Z,720
spot,USDEUSDT,2025-05,0.06,2025-05-01T03:00:00.000Z,-0.1499,2025-05-07T07:00:00.000Z,744
spot,USDEUSDT,2025-06,0.06,2025-06-03T22:00:00.000Z,-0.07,2025-06-12T14:00:00.000Z,720
spot,USDEUSDT,2025-07,0.0899,2025-07-09T16:00:00.000Z,-0.0899,2025-07-17T07:00:00.000Z,744
spot,USDEUSDT,2025-08,0.05,2025-08-29T10:00:00.000Z,-0.06,2025-08-29T06:00:00.000Z,744
spot,USDEUSDT,2025-09,0.1201,2025-09-25T17:00:00.000Z,-0.1699,2025-09-08T07:00:00.000Z,720
spot,USDEUSDT,2025-10,0.6644,2025-10-10T22:00:00.000Z,-7.93,2025-10-10T21:00:00.000Z,744
spot,USDEUSDT,2025-11,0.0701,2025-11-01T05:00:00.000Z,-0.1101,2025-11-04T18:00:00.000Z,720
spot,USDEUSDT,2025-12,0.03,2025-12-22T02:00:00.000Z,-0.02,2025-12-12T12:00:00.000Z,744
spot,USDEUSDT,2026-01,0.08,2026-01-30T07:00:00.000Z,-0.06,2026-01-31T17:00:00.000Z,744
spot,USDEUSDT,2026-02,0.06,2026-02-02T16:00:00.000Z,-0.0901,2026-02-06T00:00:00.000Z,672
spot,USDEUSDT,2026-03,0.07,2026-03-16T06:00:00.000Z,-0.04,2026-03-03T21:00:00.000Z,744
spot,USDEUSDT,2026-04,0.05,2026-04-17T18:00:00.000Z,-0.05,2026-04-18T22:00:00.000Z,720
spot,USDEUSDT,2026-05,0.06,2026-05-13T18:00:00.000Z,-0.06,2026-05-17T12:00:00.000Z,744
spot,USDEUSDT,2026-06,0.05,2026-06-02T02:00:00.000Z,-0.05,2026-06-24T11:00:00.000Z,720
spot,USDEUSDT,2026-07,0.1499,2026-07-11T09:00:00.000Z,-0.0999,2026-07-14T07:00:00.000Z,744
spot,USDEUSDT,2026-08,0.05,2026-08-25T06:00:00.000Z,-0.09,2026-08-21T10:00:00.000Z,744
spot,LTCUSDT,2024-09,2.7582,2024-09-05T07:00:00.000Z,-3.2892,2024-09-04T01:00:00.000Z,720
spot,LTCUSDT,2024-10,8.6327,2024-10-15T16:00:00.000Z,-4.7612,2024-10-25T23:00:00.000Z,744
spot,LTCUSDT,2024-11,12.5828,2024-11-14T03:00:00.000Z,-6.1788,2024-11-14T04:00:00.000Z,720
spot,LTCUSDT,2024-12,11.6084,2024-12-17T17:00:00.000Z,-15.7199,2024-12-09T21:00:00.000Z,744
spot,LTCUSDT,2025-01,9.0589,2025-01-16T15:00:00.000Z,-6.6463,2025-01-20T17:00:00.000Z,744
spot,LTCUSDT,2025-02,6.933,2025-02-03T15:00:00.000Z,-16.5084,2025-02-03T01:00:00.000Z,672
spot,LTCUSDT,2025-03,7.1141,2025-03-02T16:00:00.000Z,-6.1648,2025-03-04T01:00:00.000Z,744
spot,LTCUSDT,2025-04,7.0826,2025-04-09T17:00:00.000Z,-6.2435,2025-04-07T06:00:00.000Z,720
spot,LTCUSDT,2025-05,6.616,2025-05-06T23:00:00.000Z,-6.0096,2025-05-15T07:00:00.000Z,744
spot,LTCUSDT,2025-06,2.5841,2025-06-22T22:00:00.000Z,-4.3534,2025-06-13T00:00:00.000Z,720
spot,LTCUSDT,2025-07,9.3889,2025-07-19T19:00:00.000Z,-4.5385,2025-07-18T13:00:00.000Z,744
spot,LTCUSDT,2025-08,4.849,2025-08-22T14:00:00.000Z,-5.5699,2025-08-14T12:00:00.000Z,744
spot,LTCUSDT,2025-09,3.8485,2025-09-10T16:00:00.000Z,-6.5327,2025-09-22T06:00:00.000Z,720
spot,LTCUSDT,2025-10,7.2284,2025-10-09T22:00:00.000Z,-57.3931,2025-10-10T21:00:00.000Z,744
spot,LTCUSDT,2025-11,11.8222,2025-11-07T16:00:00.000Z,-7.5181,2025-11-21T07:00:00.000Z,720
spot,LTCUSDT,2025-12,3.3727,2025-12-02T15:00:00.000Z,-5.4497,2025-12-01T00:00:00.000Z,744
spot,LTCUSDT,2026-01,2.9255,2026-01-21T19:00:00.000Z,-9.0758,2026-01-19T00:00:00.000Z,744
spot,LTCUSDT,2026-02,4.3829,2026-02-03T19:00:00.000Z,-11.2621,2026-02-06T00:00:00.000Z,672
spot,LTCUSDT,2026-03,4.3083,2026-03-23T11:00:00.000Z,-2.863,2026-03-29T22:00:00.000Z,744
spot,LTCUSDT,2026-04,2.4861,2026-04-29T09:00:00.000Z,-2.2916,2026-04-02T01:00:00.000Z,720
spot,LTCUSDT,2026-05,2.3887,2026-05-10T22:00:00.000Z,-3.7759,2026-05-17T23:00:00.000Z,744
spot,LTCUSDT,2026-06,4.4744,2026-06-07T22:00:00.000Z,-5.2352,2026-06-25T13:00:00.000Z,720
spot,LTCUSDT,2026-07,2.5822,2026-07-01T21:00:00.000Z,-2.1631,2026-07-29T03:00:00.000Z,744
spot,LTCUSDT,2026-08,3.7268,2026-08-21T08:00:00.000Z,-8.7384,2026-08-22T05:00:00.000Z,744
spot,ADAUSDT,2024-09,2.6896,2024-09-18T18:00:00.000Z,-3.421,2024-09-04T01:00:00.000Z,720
spot,ADAUSDT,2024-10,3.4523,2024-10-14T03:00:00.000Z,-7.449,2024-10-25T23:00:00.000Z,744
spot,ADAUSDT,2024-11,13.5653,2024-11-23T00:00:00.000Z,-7.5092,2024-11-23T04:00:00.000Z,720
spot,ADAUSDT,2024-12,9.5238,2024-12-20T12:00:00.000Z,-14.4526,2024-12-09T21:00:00.000Z,744
spot,ADAUSDT,2025-01,7.0214,2025-01-15T13:00:00.000Z,-7.7795,2025-01-20T17:00:00.000Z,744
spot,ADAUSDT,2025-02,8.3026,2025-02-03T03:00:00.000Z,-21.7238,2025-02-03T01:00:00.000Z,672
spot,ADAUSDT,2025-03,38.7456,2025-03-02T15:00:00.000Z,-9.9515,2025-03-07T00:00:00.000Z,744
spot,ADAUSDT,2025-04,10.0587,2025-04-09T17:00:00.000Z,-6.8016,2025-04-07T06:00:00.000Z,720
spot,ADAUSDT,2025-05,3.5173,2025-05-12T12:00:00.000Z,-5.4002,2025-05-30T00:00:00.000Z,744
spot,ADAUSDT,2025-06,4.3292,2025-06-29T22:00:00.000Z,-5.821,2025-06-13T00:00:00.000Z,720
spot,ADAUSDT,2025-07,4.1986,2025-07-18T00:00:00.000Z,-4.1881,2025-07-20T22:00:00.000Z,744
spot,ADAUSDT,2025-08,9.2962,2025-08-22T14:00:00.000Z,-8.1611,2025-08-14T12:00:00.000Z,744
spot,ADAUSDT,2025-09,4.6723,2025-09-01T07:00:00.000Z,-6.235,2025-09-22T06:00:00.000Z,720
spot,ADAUSDT,2025-10,7.4317,2025-10-10T23:00:00.000Z,-61.0739,2025-10-10T21:00:00.000Z,744
spot,ADAUSDT,2025-11,4.8135,2025-11-07T16:00:00.000Z,-9.0988,2025-11-03T15:00:00.000Z,720
spot,ADAUSDT,2025-12,5.8188,2025-12-02T15:00:00.000Z,-6.3496,2025-12-01T00:00:00.000Z,744
spot,ADAUSDT,2026-01,4.7632,2026-01-02T16:00:00.000Z,-9.0498,2026-01-19T00:00:00.000Z,744
spot,ADAUSDT,2026-02,4.9238,2026-02-03T19:00:00.000Z,-10.1426,2026-02-06T00:00:00.000Z,672
spot,ADAUSDT,2026-03,5.6287,2026-03-23T11:00:00.000Z,-3.6823,2026-03-29T22:00:00.000Z,744
spot,ADAUSDT,2026-04,3.6306,2026-04-07T22:00:00.000Z,-3.5586,2026-04-02T01:00:00.000Z,720
spot,ADAUSDT,2026-05,2.8323,2026-05-06T08:00:00.000Z,-4.1812,2026-05-10T20:00:00.000Z,744
spot,ADAUSDT,2026-06,6.5615,2026-06-05T04:00:00.000Z,-6.6802,2026-06-25T13:00:00.000Z,720
spot,ADAUSDT,2026-07,4.2345,2026-07-04T15:00:00.000Z,-3.8344,2026-07-27T14:00:00.000Z,744
spot,ADAUSDT,2026-08,6.0681,2026-08-22T04:00:00.000Z,-18.8434,2026-08-22T05:00:00.000Z,744
spot,AVAXUSDT,2024-09,5.4004,2024-09-19T00:00:00.000Z,-3.8314,2024-09-01T22:00:00.000Z,720
spot,AVAXUSDT,2024-10,3.9917,2024-10-12T01:00:00.000Z,-6.8408,2024-10-25T23:00:00.000Z,744
spot,AVAXUSDT,2024-11,5.7218,2024-11-17T04:00:00.000Z,-7.033,2024-11-12T10:00:00.000Z,720
spot,AVAXUSDT,2024-12,8.0898,2024-12-02T21:00:00.000Z,-13.5529,2024-12-09T21:00:00.000Z,744
spot,AVAXUSDT,2025-01,6.3775,2025-01-20T06:00:00.000Z,-7.0727,2025-01-20T17:00:00.000Z,744
spot,AVAXUSDT,2025-02,5.9255,2025-02-03T05:00:00.000Z,-16.3755,2025-02-03T01:00:00.000Z,672
spot,AVAXUSDT,2025-03,9.2889,2025-03-02T16:00:00.000Z,-6.0505,2025-03-07T00:00:00.000Z,744
spot,AVAXUSDT,2025-04,8.7931,2025-04-09T17:00:00.000Z,-7.5032,2025-04-07T06:00:00.000Z,720
spot,AVAXUSDT,2025-05,5.0901,2025-05-12T07:00:00.000Z,-5.3042,2025-05-23T11:00:00.000Z,744
spot,AVAXUSDT,2025-06,4.7756,2025-06-23T22:00:00.000Z,-6.3578,2025-06-13T00:00:00.000Z,720
spot,AVAXUSDT,2025-07,5.5322,2025-07-17T23:00:00.000Z,-3.7834,2025-07-23T13:00:00.000Z,744
spot,AVAXUSDT,2025-08,6.7208,2025-08-22T14:00:00.000Z,-6.8531,2025-08-14T12:00:00.000Z,744
spot,AVAXUSDT,2025-09,8.6322,2025-09-23T03:00:00.000Z,-5.6397,2025-09-22T06:00:00.000Z,720
spot,AVAXUSDT,2025-10,9.0301,2025-10-11T02:00:00.000Z,-66.2,2025-10-10T21:00:00.000Z,744
spot,AVAXUSDT,2025-11,4.2791,2025-11-17T14:00:00.000Z,-9.1947,2025-11-03T15:00:00.000Z,720
spot,AVAXUSDT,2025-12,4.0493,2025-12-19T03:00:00.000Z,-5.8581,2025-12-18T17:00:00.000Z,744
spot,AVAXUSDT,2026-01,4.8686,2026-01-01T19:00:00.000Z,-6.9337,2026-01-19T00:00:00.000Z,744
spot,AVAXUSDT,2026-02,4.5977,2026-02-03T19:00:00.000Z,-9.1456,2026-02-06T00:00:00.000Z,672
spot,AVAXUSDT,2026-03,6.4373,2026-03-23T11:00:00.000Z,-3.4773,2026-03-21T23:00:00.000Z,744
spot,AVAXUSDT,2026-04,4.1767,2026-04-07T21:00:00.000Z,-3.5384,2026-04-02T01:00:00.000Z,720
spot,AVAXUSDT,2026-05,3.3284,2026-05-29T15:00:00.000Z,-4.418,2026-05-10T20:00:00.000Z,744
spot,AVAXUSDT,2026-06,5.5648,2026-06-07T22:00:00.000Z,-6.6458,2026-06-25T13:00:00.000Z,720
spot,AVAXUSDT,2026-07,2.9603,2026-07-25T13:00:00.000Z,-2.7436,2026-07-08T01:00:00.000Z,744
spot,AVAXUSDT,2026-08,5.8715,2026-08-15T02:00:00.000Z,-15.0485,2026-08-22T05:00:00.000Z,744
spot,PUMPUSDT,2025-07,515,2025-07-14T17:00:00.000Z,-17.1996,2025-07-23T20:00:00.000Z,415
spot,PUMPUSDT,2025-08,8.3101,2025-08-28T22:00:00.000Z,-7.7381,2025-08-02T18:00:00.000Z,744
spot,PUMPUSDT,2025-09,9.6102,2025-09-11T10:00:00.000Z,-10.6739,2025-09-22T06:00:00.000Z,720
spot,PUMPUSDT,2025-10,10.0816,2025-10-11T02:00:00.000Z,-67.605,2025-10-10T21:00:00.000Z,744
spot,PUMPUSDT,2025-11,9.5083,2025-11-07T14:00:00.000Z,-14.4256,2025-11-03T15:00:00.000Z,720
spot,PUMPUSDT,2025-12,8.1604,2025-12-06T14:00:00.000Z,-8.5142,2025-12-01T00:00:00.000Z,744
spot,PUMPUSDT,2026-01,13.0824,2026-01-09T17:00:00.000Z,-13.2665,2026-01-19T00:00:00.000Z,744
spot,PUMPUSDT,2026-02,7.9289,2026-02-03T19:00:00.000Z,-13.7681,2026-02-06T00:00:00.000Z,672
spot,PUMPUSDT,2026-03,7.1959,2026-03-23T11:00:00.000Z,-5.8892,2026-03-29T22:00:00.000Z,744
spot,PUMPUSDT,2026-04,11.9362,2026-04-28T21:00:00.000Z,-4.309,2026-04-12T01:00:00.000Z,720
spot,PUMPUSDT,2026-05,7.3171,2026-05-07T05:00:00.000Z,-5.6032,2026-05-17T23:00:00.000Z,744
spot,PUMPUSDT,2026-06,7.5445,2026-06-28T07:00:00.000Z,-8.3399,2026-06-25T13:00:00.000Z,720
spot,PUMPUSDT,2026-07,8.7302,2026-07-15T01:00:00.000Z,-6.7948,2026-07-14T18:00:00.000Z,744
spot,PUMPUSDT,2026-08,10.3521,2026-08-22T06:00:00.000Z,-17.8522,2026-08-22T05:00:00.000Z,744
linear,BTCUSDT,2024-09,2.4368,2024-09-17T14:00:00.000Z,-2.8136,2024-09-04T01:00:00.000Z,720
linear,BTCUSDT,2024-10,3.0428,2024-10-15T13:00:00.000Z,-3.7433,2024-10-15T14:00:00.000Z,744
linear,BTCUSDT,2024-11,3.1672,2024-11-06T02:00:00.000Z,-3.1779,2024-11-01T15:00:00.000Z,720
linear,BTCUSDT,2024-12,4.2626,2024-12-05T02:00:00.000Z,-8.5212,2024-12-05T22:00:00.000Z,744
linear,BTCUSDT,2025-01,7.4447,2025-01-20T06:00:00.000Z,-5.7963,2025-01-20T17:00:00.000Z,744
linear,BTCUSDT,2025-02,3.0311,2025-02-03T15:00:00.000Z,-4.8112,2025-02-03T01:00:00.000Z,672
linear,BTCUSDT,2025-03,5.2195,2025-03-02T16:00:00.000Z,-5.9009,2025-03-07T00:00:00.000Z,744
linear,BTCUSDT,2025-04,5.1565,2025-04-09T17:00:00.000Z,-3.2847,2025-04-10T15:00:00.000Z,720
linear,BTCUSDT,2025-05,2.1913,2025-05-08T15:00:00.000Z,-2.7819,2025-05-21T17:00:00.000Z,744
linear,BTCUSDT,2025-06,2.2961,2025-06-23T22:00:00.000Z,-2.4261,2025-06-22T13:00:00.000Z,720
linear,BTCUSDT,2025-07,3.9325,2025-07-10T21:00:00.000Z,-1.9968,2025-07-15T14:00:00.000Z,744
linear,BTCUSDT,2025-08,3.2318,2025-08-22T14:00:00.000Z,-3.581,2025-08-24T19:00:00.000Z,744
linear,BTCUSDT,2025-09,2.299,2025-09-02T13:00:00.000Z,-2.3177,2025-09-05T14:00:00.000Z,720
linear,BTCUSDT,2025-10,3.6377,2025-10-21T14:00:00.000Z,-11.5379,2025-10-10T21:00:00.000Z,744
linear,BTCUSDT,2025-11,2.4657,2025-11-26T17:00:00.000Z,-4.9457,2025-11-21T07:00:00.000Z,720
linear,BTCUSDT,2025-12,2.8126,2025-12-09T15:00:00.000Z,-3.7525,2025-12-01T00:00:00.000Z,744
linear,BTCUSDT,2026-01,2.771,2026-01-13T22:00:00.000Z,-4.0058,2026-01-31T18:00:00.000Z,744
linear,BTCUSDT,2026-02,3.5665,2026-02-06T01:00:00.000Z,-4.7472,2026-02-06T00:00:00.000Z,672
linear,BTCUSDT,2026-03,4.3403,2026-03-23T11:00:00.000Z,-2.6095,2026-03-29T22:00:00.000Z,744
linear,BTCUSDT,2026-04,2.2948,2026-04-07T22:00:00.000Z,-2.4297,2026-04-12T01:00:00.000Z,720
linear,BTCUSDT,2026-05,2.2393,2026-05-04T14:00:00.000Z,-2.1495,2026-05-15T13:00:00.000Z,744
linear,BTCUSDT,2026-06,4.0488,2026-06-07T22:00:00.000Z,-5.1641,2026-06-25T13:00:00.000Z,720
linear,BTCUSDT,2026-07,2.4321,2026-07-06T15:00:00.000Z,-1.645,2026-07-08T08:00:00.000Z,744
linear,BTCUSDT,2026-08,6.0595,2026-08-19T15:00:00.000Z,-2.5702,2026-08-21T09:00:00.000Z,744
linear,ETHUSDT,2024-09,2.6939,2024-09-20T03:00:00.000Z,-3.8533,2024-09-04T01:00:00.000Z,720
linear,ETHUSDT,2024-10,3.0138,2024-10-14T03:00:00.000Z,-4.1418,2024-10-15T14:00:00.000Z,744
linear,ETHUSDT,2024-11,5.477,2024-11-21T12:00:00.000Z,-4.3987,2024-11-12T10:00:00.000Z,720
linear,ETHUSDT,2024-12,4.8619,2024-12-20T12:00:00.000Z,-7.9703,2024-12-09T21:00:00.000Z,744
linear,ETHUSDT,2025-01,5.0204,2025-01-20T06:00:00.000Z,-5.2719,2025-01-20T17:00:00.000Z,744
linear,ETHUSDT,2025-02,4.3029,2025-02-03T21:00:00.000Z,-16.4174,2025-02-03T02:00:00.000Z,672
linear,ETHUSDT,2025-03,12.3305,2025-03-02T16:00:00.000Z,-6.045,2025-03-11T00:00:00.000Z,744
linear,ETHUSDT,2025-04,9.1391,2025-04-09T17:00:00.000Z,-8.4165,2025-04-07T06:00:00.000Z,720
linear,ETHUSDT,2025-05,6.0932,2025-05-09T07:00:00.000Z,-5.2192,2025-05-21T17:00:00.000Z,744
linear,ETHUSDT,2025-06,4.2179,2025-06-23T22:00:00.000Z,-7.1452,2025-06-21T21:00:00.000Z,720
linear,ETHUSDT,2025-07,6.6529,2025-07-10T21:00:00.000Z,-2.8208,2025-07-15T14:00:00.000Z,744
linear,ETHUSDT,2025-08,8.3478,2025-08-22T14:00:00.000Z,-4.4394,2025-08-14T12:00:00.000Z,744
linear,ETHUSDT,2025-09,2.7429,2025-09-02T13:00:00.000Z,-4.0721,2025-09-05T14:00:00.000Z,720
